# x,y,Bx,By,Bz,Psi
997.844,486.5,-0.139613,0.0734351,0,0.49588
1196.02,412.733,-0.0886452,0.190345,0,0.716487
1035.34,469.195,-0.132381,0.0970694,0,0.529125
1124.75,420.728,-0.110025,0.159043,0,0.562895
1155.89,409.408,-0.101761,0.173519,0,0.619922
1383.67,351.403,-0.041189,0.248123,0,1.22883
1460,353.5,-0.031116,0.279893,0,1.5075
1345.52,326.868,-0.0496059,0.239382,0,1.08838
1279.24,355.386,-0.0662896,0.228796,0,0.872731
437.516,516.991,-0.0809379,-0.239126,0,0.925426
364.881,508.467,-0.0635751,-0.256183,0,0.995113
473.404,522.075,-0.0887178,-0.229664,0,0.893002
663.449,520.365,-0.13264,-0.152928,0,0.67579
582.588,542.349,-0.114273,-0.186503,0,0.782324
617.554,526.994,-0.121731,-0.176679,0,0.739974
508.062,502.801,-0.100304,-0.236202,0,0.826723
894.173,476.561,-0.151898,-0.00574225,0,0.460691
763.248,481.739,-0.148663,-0.11178,0,0.527134
831.79,474.863,-0.15301,-0.0565065,0,0.478103
964.177,454.381,-0.144348,0.0502152,0,0.458898
1232.22,366.151,-0.0767563,0.217127,0,0.760877
1192.18,383.088,-0.0884794,0.196105,0,0.686643
1062.24,438.359,-0.125772,0.120195,0,0.479824
1089.56,409.958,-0.118742,0.140674,0,0.505637
1419.25,334.771,-0.0354566,0.259933,0,1.35676
1308.58,318.255,-0.0597013,0.235,0,0.948728
332.903,503.4,-0.0565233,-0.259091,0,1.02307
297.495,493.81,-0.0495838,-0.261847,0,1.05011
400.462,493.321,-0.0727226,-0.259446,0,0.955486
684.896,481.17,-0.138919,-0.159641,0,0.59971
542.318,511.455,-0.107928,-0.22241,0,0.790563
575.241,508.255,-0.115473,-0.212415,0,0.748619
861.216,451.677,-0.152335,-0.0356463,0,0.429151
901.185,443.262,-0.150709,-0.00912013,0,0.40291
728.096,448.099,-0.144085,-0.140676,0,0.535526
795.935,466.36,-0.151502,-0.0840989,0,0.499118
937.726,435.166,-0.146688,0.0255629,0,0.378553
1000.64,444.315,-0.138317,0.0758911,0,0.424907
1121.04,392.301,-0.110205,0.158787,0,0.550773
1031.02,427.689,-0.132392,0.0996498,0,0.431819
1380.24,320.95,-0.0456909,0.247017,0,1.19226
1460,311,-0.0485246,0.278288,0,1.5172
1334.28,285.428,-0.0588236,0.245841,0,0.995855
1272.43,321.222,-0.0677356,0.229071,0,0.848446
1288.87,277.538,-0.0650663,0.241666,0,0.850305
260.841,495.258,-0.0417375,-0.245861,0,1.07891
470.602,486.125,-0.0907405,-0.249115,0,0.871995
365.924,476.69,-0.064089,-0.26171,0,0.992415
430.813,475.042,-0.0796772,-0.256618,0,0.924483
639.969,495.451,-0.129473,-0.187383,0,0.662861
547.479,474.804,-0.109122,-0.228959,0,0.777896
769.204,448.186,-0.14863,-0.111617,0,0.478341
815.007,427.639,-0.150409,-0.0825449,0,0.401397
972.253,422.374,-0.142439,0.0536431,0,0.379047
1246.81,336.557,-0.075047,0.221383,0,0.773509
1184.37,353.915,-0.0913371,0.199773,0,0.609811
1211.15,333.167,-0.083571,0.211684,0,0.680705
1149.14,368.425,-0.0998576,0.182937,0,0.545727
1057.32,404.989,-0.126327,0.120021,0,0.459858
1088.47,379.835,-0.118959,0.137274,0,0.447109
907.98,409.131,-0.149204,-0.00117355,0,0.361467
1400.01,297.946,-0.0545349,0.252197,0,1.22421
1371.84,281.56,-0.0564516,0.248699,0,1.11645
1431.39,294.309,-0.0576017,0.258799,0,1.33873
1620.8,226,-0.182563,0.136172,0,1.90677
1627.51,189.761,-0.181701,0.121689,0,1.92247
1661,226,-0.194663,0.0739623,0,2.01424
1317.99,256.307,-0.0611464,0.244708,0,0.942843
333.285,468.232,-0.056838,-0.263084,0,1.02102
279.894,472.875,-0.0450091,-0.258694,0,1.0678
394.878,463.65,-0.0713824,-0.262059,0,0.959697
500.562,455.894,-0.0973049,-0.251617,0,0.826927
602.395,475.589,-0.122603,-0.205412,0,0.702226
646.274,461.847,-0.130146,-0.18915,0,0.64978
679.257,444.561,-0.136324,-0.178585,0,0.571009
867.293,412.361,-0.150742,-0.0350465,0,0.368842
767.087,414.065,-0.146479,-0.128803,0,0.443152
942.916,399.573,-0.145952,0.0269673,0,0.362403
1236.12,308.983,-0.0772017,0.2229,0,0.697444
1166.89,328.489,-0.095217,0.19272,0,0.572027
1002.27,403.456,-0.137751,0.0779926,0,0.399197
1116.64,364.597,-0.107492,0.166223,0,0.476991
1031.81,383.636,-0.130812,0.101,0,0.407083
1417.69,259.328,-0.0589159,0.255877,0,1.3038
1460,268.5,-0.0663827,0.266272,0,1.44873
1349.31,249.174,-0.0573053,0.246935,0,1.02997
1580.6,226,-0.158866,0.196374,0,1.81322
1595.61,200.213,-0.17092,0.164838,0,1.85358
1661,180.1,-0.17198,0.0772685,0,1.96172
1540.4,226,-0.125166,0.222996,0,1.69337
1563.17,187.461,-0.141251,0.192293,0,1.75188
1249.79,274.963,-0.0727012,0.232816,0,0.709131
1293.55,243.961,-0.0627149,0.243755,0,0.824274
300.4,454.913,-0.0499358,-0.266608,0,1.04667
260.841,447.519,-0.0413203,-0.292253,0,1.07811
457.489,454.713,-0.0864691,-0.25748,0,0.886702
366.944,439.201,-0.0638749,-0.284747,0,0.977307
420.052,436.967,-0.0774585,-0.282409,0,0.910328
651.099,431.279,-0.129735,-0.208289,0,0.582558
534.681,441.206,-0.104384,-0.252882,0,0.77134
690.798,408.099,-0.13754,-0.180735,0,0.523124
730.351,395.711,-0.141884,-0.157385,0,0.47621
974.083,382.184,-0.138008,0.0615798,0,0.345773
1196.76,302.482,-0.0838504,0.212998,0,0.595654
1060.68,364.088,-0.120493,0.127269,0,0.378781
1089.79,346.53,-0.113651,0.149689,0,0.414807
1119.7,336.132,-0.10688,0.168188,0,0.46901
912.189,377.917,-0.143911,0.00659035,0,0.314754
883.634,387.406,-0.149072,-0.027529,0,0.352043
1384.33,237.454,-0.0570211,0.246593,0,1.12563
1320.89,223.491,-0.0576875,0.247322,0,0.89607
1631.64,152.845,-0.0969684,0.10918,0,1.79536
1596.45,154.262,-0.0956602,0.138223,0,1.72777
1500.2,226,-0.0942611,0.229733,0,1.5285
1520.3,195.823,-0.105535,0.224685,0,1.59564
1262.12,246.167,-0.0672887,0.238298,0,0.729768
328.893,426.182,-0.0561012,-0.288164,0,1.01042
465.414,419.538,-0.0872083,-0.28089,0,0.853234
503.828,420.727,-0.0975768,-0.271281,0,0.793604
619.599,427.372,-0.123424,-0.22618,0,0.627836
570.937,431.402,-0.113551,-0.245782,0,0.699779
842.028,383.261,-0.14747,-0.0713095,0,0.351054
766.593,381.341,-0.14338,-0.130724,0,0.402264
800.412,382.031,-0.145863,-0.102841,0,0.373658
944.496,364.225,-0.138713,0.024947,0,0.280967
1215.99,274.79,-0.078855,0.2229,0,0.613778
1167.27,296.933,-0.0895275,0.200938,0,0.511411
1003.22,359.819,-0.130943,0.0795518,0,0.308905
1033.72,345.933,-0.125702,0.104781,0,0.330477
1137.79,307.522,-0.0978829,0.182708,0,0.459833
1460,226,-0.0726951,0.240232,0,1.3808
1356.3,220.666,-0.0568104,0.245961,0,1.03266
1661,134.2,-0.0892488,0.0820761,0,1.83768
1482.42,190.148,-0.0830344,0.232292,0,1.46441
1532.37,163.726,-0.0875929,0.195099,0,1.56719
1277.34,215.927,-0.0606945,0.24472,0,0.745678
1229.4,244.725,-0.0718949,0.23044,0,0.63311
295.537,414.701,-0.0493604,-0.291337,0,1.03942
391.175,407.791,-0.070312,-0.289174,0,0.942935
355.022,398.41,-0.0616849,-0.289917,0,0.984163
533.711,409.16,-0.104939,-0.262,0,0.749103
650.53,399.543,-0.129622,-0.208806,0,0.583491
713.422,365.864,-0.133372,-0.182516,0,0.429795
745.044,360.604,-0.135415,-0.163677,0,0.387866
974.249,340.082,-0.134818,0.0521682,0,0.281378
1183.13,272.527,-0.0848894,0.210578,0,0.530794
1062.76,331.148,-0.119319,0.128856,0,0.366845
1090.5,303.381,-0.104675,0.154886,0,0.349286
1151.07,275.184,-0.0909287,0.195473,0,0.455535
874.584,358.681,-0.142239,-0.0389364,0,0.279973
911.763,342.343,-0.14055,-0.00724973,0,0.267057
1417.45,213.317,-0.0630382,0.241104,0,1.24232
1381.88,199.791,-0.058193,0.243866,0,1.11402
1345.1,193.421,-0.0570051,0.246801,0,0.975959
1619.25,109.999,-0.0760949,0.118369,0,1.73306
1557.04,140.361,-0.0811359,0.169979,0,1.59996
1503.21,167.001,-0.0774742,0.210829,0,1.478
1243.49,215.605,-0.0643073,0.238414,0,0.641178
1302.56,188.254,-0.0575417,0.247272,0,0.830437
322.174,381.633,-0.0521253,-0.300787,0,1.01657
260.841,399.78,-0.0418223,-0.272527,0,1.07083
423.264,402.566,-0.0775535,-0.287413,0,0.904615
492.153,385.626,-0.0921147,-0.280979,0,0.813778
590.484,388.883,-0.115291,-0.248047,0,0.657768
675.222,368.54,-0.126122,-0.217962,0,0.502405
622.745,386.313,-0.121464,-0.233814,0,0.60799
558.139,389.873,-0.107634,-0.260122,0,0.721931
780.711,344.111,-0.139382,-0.128203,0,0.340244
828.021,346.642,-0.141431,-0.0911897,0,0.305245
943.65,332.68,-0.137796,0.0255625,0,0.271447
1197.71,244.845,-0.0770866,0.219538,0,0.545936
1009.23,317.373,-0.124419,0.0901395,0,0.28509
1042.03,303.598,-0.11496,0.118035,0,0.291453
1122.29,278.568,-0.0967546,0.177714,0,0.389586
1446.09,181.226,-0.0687727,0.23509,0,1.3395
1661,88.3,-0.0499647,0.0858156,0,1.76097
1578.41,108.908,-0.0770805,0.15188,0,1.64462
1511.72,127.182,-0.0705882,0.193463,0,1.47908
1472.08,151.378,-0.0604951,0.209736,0,1.35428
1261.67,188.76,-0.0604858,0.243274,0,0.711216
1210.84,212.468,-0.0679781,0.2292,0,0.54603
287.9,375.911,-0.0452552,-0.297369,0,1.04508
395.598,370.192,-0.0669938,-0.311805,0,0.924528
444.079,378.345,-0.0791285,-0.298697,0,0.870945
350.522,352.492,-0.0570639,-0.316546,0,0.973253
529.811,369.685,-0.0985645,-0.284525,0,0.732975
642.446,366.704,-0.120284,-0.238789,0,0.549916
740.433,331.352,-0.134843,-0.168138,0,0.394358
696.559,332.854,-0.128681,-0.203861,0,0.452041
969.936,303.608,-0.123064,0.0498578,0,0.21177
1165.64,245.113,-0.0825429,0.205523,0,0.465551
1130.29,250.444,-0.0935262,0.180722,0,0.389419
919.201,309.311,-0.131683,0.00315434,0,0.224187
887.326,315.032,-0.135469,-0.0277425,0,0.239512
853.177,320.462,-0.139791,-0.0669175,0,0.276893
1408.45,171.402,-0.0547594,0.235512,0,1.17211
1370.33,165.058,-0.0477426,0.240573,0,1.01087
1337.45,160.96,-0.0464879,0.245441,0,0.901581
1633.28,65.35,-0.0470277,0.104428,0,1.70893
1661,42.4,-0.0385266,0.0861475,0,1.74893
1546.11,105.939,-0.0690244,0.171263,0,1.55912
1595.33,63.3661,-0.0453871,0.128533,0,1.63471
1228.1,186.751,-0.0659524,0.23385,0,0.597273
1278.26,160.733,-0.0480652,0.245901,0,0.701112
303.655,335.44,-0.0471383,-0.31527,0,1.02534
260.841,352.041,-0.0393754,-0.298706,0,1.06243
461.165,346.337,-0.0800818,-0.310851,0,0.834823
495.966,343.385,-0.0881895,-0.303588,0,0.780111
566.374,355.399,-0.104791,-0.278895,0,0.659397
610.665,349.061,-0.113129,-0.260381,0,0.593985
654.096,330.629,-0.122073,-0.232159,0,0.517959
762.429,306.19,-0.128655,-0.153081,0,0.316675
819.266,301.876,-0.127761,-0.10822,0,0.245965
1178.66,216.711,-0.0724441,0.216553,0,0.463482
1093.77,259.235,-0.101097,0.157814,0,0.329929
1014.4,283.498,-0.114613,0.0926867,0,0.226973
1055.35,270.117,-0.107992,0.131862,0,0.279321
1432.38,133.514,-0.0515479,0.224085,0,1.20981
1306.85,157.164,-0.0463651,0.247364,0,0.796831
1625.18,28.5267,-0.0185525,0.112,0,1.66637
1557.14,77.3144,-0.0416302,0.15464,0,1.5347
1523.04,86.2617,-0.0401875,0.175652,0,1.44452
1464.54,113.883,-0.0540271,0.212833,0,1.30609
1244.38,160.313,-0.0499038,0.240863,0,0.598657
1196.04,187.275,-0.0700405,0.222676,0,0.505186
425.677,338.809,-0.0728339,-0.314954,0,0.881266
383.742,325.66,-0.0641839,-0.318867,0,0.927876
342.943,303.616,-0.0515235,-0.33147,0,0.971859
532.773,331.435,-0.0973157,-0.291764,0,0.715199
722.213,299.151,-0.11951,-0.198568,0,0.358445
672.129,293.783,-0.110998,-0.244001,0,0.443732
945.247,280.408,-0.122547,0.0210218,0,0.182626
1141.37,219.375,-0.077463,0.196149,0,0.367263
1104.97,228.474,-0.0866042,0.171085,0,0.303149
863.697,288.486,-0.125568,-0.0625292,0,0.198535
907.337,276.198,-0.124687,-0.0141074,0,0.180517
1395.12,138.586,-0.0470927,0.233195,0,1.09446
1291.96,133.931,-0.0453825,0.247318,0,0.760728
1360.26,132.306,-0.0452578,0.240775,0,0.98775
1324.55,132.4,-0.0448084,0.246181,0,0.871674
1661,-3.5,-0.00277731,0.0863184,0,1.72802
1565.47,42.547,-0.0302096,0.149371,0,1.54537
1490.74,86.7962,-0.0363703,0.190898,0,1.35453
1214.09,159.43,-0.0520269,0.232602,0,0.506519
1259.66,134.195,-0.0468087,0.244449,0,0.650951
260.841,304.302,-0.0358228,-0.340792,0,1.06247
300.472,286.661,-0.0412771,-0.336688,0,1.01807
457.768,312.388,-0.0778016,-0.32041,0,0.810484
502.149,303.305,-0.082844,-0.318734,0,0.74853
759.28,272.882,-0.12086,-0.172019,0,0.301352
574.649,307.946,-0.0971728,-0.294209,0,0.618117
625.04,301.76,-0.106569,-0.269025,0,0.536479
792.874,268.094,-0.123394,-0.139841,0,0.260893
980.228,263.809,-0.118964,0.0587862,0,0.198973
1160.38,191.192,-0.0749919,0.20599,0,0.409816
1067.66,242.194,-0.0969723,0.145213,0,0.267588
1025.62,244.176,-0.10559,0.0972829,0,0.198448
838.281,262.541,-0.125399,-0.0886007,0,0.214373
942.845,246.517,-0.117902,0.0189755,0,0.167905
1433.16,94.5701,-0.032187,0.215821,0,1.17481
1394.93,100.985,-0.0321563,0.228299,0,1.06824
1588.98,16.6569,-0.0027112,0.131286,0,1.58685
1608.88,-11.7318,-0.0013837,0.120771,0,1.62694
1534.49,56.8645,-0.0394608,0.165665,0,1.4839
1502.03,55.6309,-0.0357,0.182626,0,1.39276
1460.91,65.8638,-0.0308296,0.203324,0,1.25739
1225.82,132.838,-0.049116,0.2365,0,0.536179
1176.29,161.3,-0.0553755,0.219101,0,0.412522
1276.76,108.268,-0.041607,0.246063,0,0.684143
341.361,264.994,-0.0478342,-0.339673,0,0.975081
411.713,299.932,-0.0635208,-0.334058,0,0.886956
377.905,274.179,-0.0549282,-0.341645,0,0.926524
538.001,293.485,-0.0879889,-0.313263,0,0.66952
728.809,264.286,-0.117043,-0.199709,0,0.342982
700.023,268.611,-0.113956,-0.224089,0,0.390568
634.744,256.935,-0.10273,-0.270633,0,0.494606
1117.38,197.697,-0.0807933,0.181641,0,0.313554
1079.32,210.585,-0.0857423,0.154727,0,0.244044
876.792,254.806,-0.123242,-0.0483924,0,0.183843
910.289,229.354,-0.10428,-0.0183622,0,0.117871
1305.65,110.825,-0.0415717,0.247165,0,0.784088
1341.57,96.8212,-0.0319563,0.241916,0,0.909128
1557.12,8.04807,-0.00256106,0.150435,0,1.51017
1629.54,-39.2234,0.0230952,0.11112,0,1.67165
1661,-49.4,0.034677,0.0862537,0,1.74422
1524.35,22.456,-0.00653496,0.169943,0,1.42231
1193.8,133.607,-0.0516778,0.224952,0,0.439043
1241.91,107.493,-0.0428012,0.24119,0,0.581228
307.237,250.535,-0.0404515,-0.339316,0,1.01317
260.841,256.564,-0.0348013,-0.344879,0,1.05251
441.14,279.78,-0.0675494,-0.338367,0,0.831626
475.84,271.538,-0.0748735,-0.332697,0,0.772176
512.793,264.421,-0.0811885,-0.3251,0,0.713746
766.627,229.078,-0.100983,-0.18098,0,0.243759
597.54,274.989,-0.0984801,-0.288486,0,0.557269
556.292,259.226,-0.0897819,-0.309602,0,0.640376
676.354,248.433,-0.104512,-0.244738,0,0.406018
709.973,229.943,-0.0992222,-0.226955,0,0.33073
818.578,228.168,-0.103941,-0.1218,0,0.173355
985.466,225.589,-0.0965381,0.0645188,0,0.128051
1132.44,163.054,-0.0630909,0.194516,0,0.309458
1049.23,219.654,-0.0898031,0.127411,0,0.194097
865.072,217.166,-0.102003,-0.0693037,0,0.126565
950.946,213.595,-0.0993381,0.025389,0,0.110224
1418.23,61.6805,-0.027943,0.217061,0,1.14531
1566.98,-22.862,0.0024296,0.141785,0,1.55076
1593.61,-53.4425,0.0382718,0.130209,0,1.61754
1623.2,-78.0428,0.0389766,0.111223,0,1.67897
1534.4,-10.0386,-0.00243071,0.160832,0,1.46217
1478.81,24.5309,-0.00656211,0.188403,0,1.31726
1157.77,133.887,-0.0548972,0.207123,0,0.33875
1208.74,106.765,-0.0444186,0.232621,0,0.48594
1299.62,79.3442,-0.0253184,0.246753,0,0.749963
1259.19,81.4097,-0.0253353,0.244406,0,0.611864
331.438,226.729,-0.0382912,-0.357533,0,0.974661
374.201,232.18,-0.0472622,-0.356347,0,0.91883
426.7,247.168,-0.0616076,-0.344341,0,0.855748
588.131,238.189,-0.0857587,-0.307073,0,0.559317
661.446,216.865,-0.0877934,-0.270892,0,0.403584
1023.71,204.385,-0.092426,0.107722,0,0.164216
1088.76,177.94,-0.079859,0.16126,0,0.246038
1056.49,189.563,-0.087102,0.135294,0,0.201385
928.368,198.896,-0.100371,0.0051875,0,0.107238
1439.07,26.448,-0.0102627,0.207607,0,1.1919
1378.13,55.8048,-0.0258737,0.231727,0,1.0046
1661,-95.3,0.0462683,0.0853888,0,1.75905
1500.42,-12.8422,-0.00210487,0.178798,0,1.36694
1125.85,131.83,-0.0576642,0.188209,0,0.266643
1175.52,106.688,-0.0430324,0.216033,0,0.364718
1140.49,107.441,-0.0456874,0.198312,0,0.286416
1225.52,81.497,-0.0262043,0.237685,0,0.504073
292.743,223.219,-0.0329667,-0.351998,0,1.01522
358.512,192.566,-0.0410664,-0.362603,0,0.935784
480.203,223.648,-0.0616925,-0.352657,0,0.746402
524.494,228.774,-0.0685532,-0.34209,0,0.67999
802.473,195.58,-0.10052,-0.140417,0,0.183736
736.485,196.478,-0.0957772,-0.209864,0,0.278234
620.214,224.207,-0.0819847,-0.299038,0,0.484162
839.609,187.589,-0.0992949,-0.0953417,0,0.137414
992.705,183.559,-0.0921776,0.0759639,0,0.127293
903.338,181.194,-0.0968094,-0.0235101,0,0.100429
948.9,171.441,-0.0843334,0.0282052,0,0.0806262
1403.74,32.3954,-0.0128938,0.220471,0,1.09297
1335.71,56.0168,-0.0238984,0.243133,0,0.857326
1526.42,-45.6002,0.0285602,0.171518,0,1.43718
1560.1,-60.4769,0.0362518,0.150593,0,1.53961
1578.79,-90.2324,0.0422162,0.141732,0,1.58833
1609.41,-116.852,0.0799024,0.127752,0,1.71046
1661,-141.2,0.0840756,0.0823965,0,1.82124
1626.03,-148.474,0.0860926,0.112597,0,1.75742
1661,-187.1,0.15504,0.0776501,0,1.94613
1455.4,-16.9628,0.000324699,0.19998,0,1.23555
1094.88,143.874,-0.0603838,0.166041,0,0.20451
1192.91,78.9989,-0.0273205,0.22659,0,0.405504
1103.65,110.897,-0.0502308,0.175912,0,0.217742
1276.45,53.9693,-0.0237234,0.246254,0,0.657866
1243.29,54.6432,-0.0244845,0.242238,0,0.556759
312.151,194.093,-0.0343223,-0.357496,0,0.998841
260.841,208.825,-0.027946,-0.340764,0,1.04844
407.918,215.41,-0.0487728,-0.3624,0,0.868568
558.437,206.775,-0.0724602,-0.331592,0,0.606593
769.864,176.243,-0.0872199,-0.178013,0,0.203977
699.727,184.5,-0.0889542,-0.244245,0,0.334831
597.595,199.135,-0.0791806,-0.310772,0,0.521773
631.971,196.966,-0.0838719,-0.291391,0,0.459014
804.731,157.544,-0.0739438,-0.140789,0,0.129318
867.583,170.863,-0.0862761,-0.0743067,0,0.0977197
1034.83,166.44,-0.0709849,0.112011,0,0.124114
1065.59,150.022,-0.0639739,0.140866,0,0.155718
1415.34,-5.79604,-0.00130661,0.214563,0,1.1233
1380.85,8.01018,-0.00100112,0.228229,0,1.00499
1350.24,26.2037,-0.0082828,0.239057,0,0.89947
1303,47.2434,-0.0220957,0.246292,0,0.751747
1320.04,23.0038,-0.00650417,0.24453,0,0.797802
1625.27,-194.574,0.159324,0.12494,0,1.89305
1661,-233,0.178384,0.0731941,0,2.00394
1483.64,-47.2855,0.0263355,0.189375,0,1.33425
1159.38,79.4262,-0.0286276,0.210787,0,0.314812
1122.52,81.2941,-0.0311671,0.188948,0,0.229737
1212.43,54.0769,-0.0252352,0.234443,0,0.463835
340.99,152.078,-0.0269177,-0.375349,0,0.954809
437.529,193.396,-0.0534164,-0.36058,0,0.821551
391.519,167.742,-0.0357335,-0.374936,0,0.882648
514.431,191.736,-0.0648009,-0.347347,0,0.685276
732.513,153.516,-0.0687474,-0.22705,0,0.245925
659.811,174.376,-0.0753089,-0.284192,0,0.404653
840.036,143.092,-0.0717722,-0.102762,0,0.0889085
979.824,153.707,-0.0687173,0.0573849,0,0.0656864
1005.86,151.005,-0.068715,0.0824751,0,0.0835221
880.137,137.203,-0.0719843,-0.0610139,0,0.0622659
921.28,139.299,-0.0712486,-0.0125936,0,0.0506078
1343.36,-12.4902,-0.000710947,0.239788,0,0.872627
1534.69,-90.2474,0.0389898,0.163445,0,1.49588
1557.72,-125.328,0.0761684,0.164236,0,1.59464
1601.36,-165.98,0.0990333,0.13551,0,1.73706
1620.8,-233,0.190326,0.147342,0,1.96061
1504.29,-72.5718,0.0318673,0.178619,0,1.40305
1419.77,-41.052,0.0204225,0.214766,0,1.14397
1070.81,114.172,-0.0586723,0.14356,0,0.154174
1177.97,52.0562,-0.0258866,0.222007,0,0.372222
1086.31,80.6622,-0.0325611,0.164586,0,0.163357
1287.58,23.7999,-0.00677118,0.246441,0,0.693549
1228.26,28.5523,-0.00948004,0.238912,0,0.503111
1257.84,27.1897,-0.00853289,0.244547,0,0.596637
296.728,161.683,-0.0242485,-0.367058,0,1.00645
473.481,173.638,-0.0506402,-0.364183,0,0.75774
374.017,134.94,-0.0300445,-0.37802,0,0.913346
541.307,173.126,-0.0590664,-0.348619,0,0.640873
766.172,132.861,-0.0689697,-0.194733,0,0.18971
688.589,136.156,-0.0642282,-0.261479,0,0.30885
615.944,158.94,-0.0591817,-0.319322,0,0.474846
573.547,167.039,-0.0576932,-0.336857,0,0.551743
803.754,110.262,-0.0593088,-0.152206,0,0.122294
957.365,131.92,-0.0697572,0.03509,0,0.055459
1029.81,123.982,-0.0641404,0.11047,0,0.106938
993.677,124.618,-0.0678882,0.0735755,0,0.0748154
1384.3,-36.5933,0.012908,0.229627,0,1.00597
1300.35,-2.75072,-0.000453805,0.246215,0,0.739372
1569.86,-157.291,0.0850118,0.156887,0,1.64763
1581.44,-199.89,0.140567,0.179071,0,1.7726
1446.77,-59.622,0.0271585,0.204759,0,1.23043
1471.35,-83.7946,0.0288517,0.195164,0,1.29822
1141.78,52.9748,-0.0292696,0.201619,0,0.277025
1107.4,53.811,-0.0307168,0.178498,0,0.200422
1198.25,26.7475,-0.00867034,0.229511,0,0.413582
341.819,114.873,-0.0249902,-0.376324,0,0.958614
301.592,125.696,-0.0226589,-0.371649,0,1.00305
260.841,161.086,-0.0211725,-0.372358,0,1.04229
434.104,156.768,-0.0378477,-0.376283,0,0.821834
508.904,153.24,-0.0468887,-0.36309,0,0.672104
416.483,122.094,-0.0343218,-0.378963,0,0.835929
379.341,102.781,-0.0231419,-0.38349,0,0.898389
728.375,114.229,-0.0625275,-0.230916,0,0.243484
646.945,140.497,-0.0597612,-0.300152,0,0.40584
847.192,105.544,-0.0623751,-0.0991814,0,0.0768241
894.47,101.447,-0.0528686,-0.044399,0,0.0372843
932.962,99.9094,-0.051054,-0.00450583,0,0.0284242
1317.77,-30.4466,0.0093234,0.244459,0,0.795611
1346.03,-49.9354,0.0237983,0.239116,0,0.896699
1495.49,-106.256,0.0493408,0.190535,0,1.40617
1517.64,-132.938,0.0669029,0.18807,0,1.48015
1536.42,-162.392,0.0795367,0.178952,0,1.56784
1580.6,-233,0.150138,0.194024,0,1.80384
1407.1,-70.1615,0.024849,0.221342,0,1.09225
1048.28,78.6745,-0.0330747,0.129749,0,0.0987708
1160.79,25.0309,-0.0042013,0.21015,0,0.300184
1068.94,51.9381,-0.0301099,0.144048,0,0.120301
1269.67,-3.68992,-0.000283695,0.246156,0,0.638714
1208.43,-1.68651,2.99678e-06,0.234821,0,0.450076
1239.72,-0.390124,-0.000134176,0.242529,0,0.543221
469.569,127.128,-0.040923,-0.373098,0,0.749806
539.756,137.935,-0.0492688,-0.354029,0,0.608021
356.616,70.0942,-0.014689,-0.387377,0,0.921588
761.843,92.7835,-0.0398556,-0.204371,0,0.170173
696.046,96.152,-0.0388143,-0.265879,0,0.283492
729.833,73.6282,-0.0341323,-0.238397,0,0.219554
580.759,115.406,-0.0499614,-0.340246,0,0.5371
620.893,115.649,-0.0511582,-0.317719,0,0.447306
658.632,88.2331,-0.0341597,-0.295181,0,0.348598
827.197,72.308,-0.0365232,-0.132697,0,0.0773839
973.376,94.1979,-0.0409485,0.0472295,0,0.0293775
1012.19,86.3335,-0.0343979,0.0920941,0,0.0546196
1318.64,-59.5085,0.0238453,0.243924,0,0.805954
1282.95,-44.0627,0.0208511,0.245538,0,0.667286
1549.1,-190.672,0.117341,0.200801,0,1.66878
1540.4,-233,0.120527,0.219645,0,1.68794
1432.02,-100.475,0.0370109,0.213519,0,1.21022
1464.14,-115.012,0.0515268,0.209821,0,1.30008
1373.4,-79.2033,0.0239968,0.232702,0,0.981867
1125.52,25.696,-0.00461471,0.190064,0,0.222336
1089.91,25.6879,-0.00474477,0.16578,0,0.155215
1177.65,-2.81276,0.000126839,0.223185,0,0.362912
323.627,86.3114,-0.013936,-0.383205,0,0.967445
260.841,113.347,-0.0185979,-0.374932,0,1.04113
512.247,117.437,-0.0436903,-0.364632,0,0.66639
408.959,67.9453,-0.0173346,-0.38861,0,0.846091
792.328,73.0308,-0.0359318,-0.172864,0,0.120395
700.213,60.2836,-0.0329929,-0.265589,0,0.273858
867.892,70.3112,-0.0368552,-0.0734648,0,0.0337314
912.93,62.5947,-0.0366889,-0.0255016,0,0.0153176
954.24,62.4297,-0.0359741,0.0272396,0,0.0176966
1339.01,-83.2642,0.024811,0.241865,0,0.864338
1478.04,-146.091,0.0588834,0.203388,0,1.37208
1505.55,-168.582,0.0752471,0.206419,0,1.47289
1518.68,-199.539,0.0997259,0.218088,0,1.57334
1396.68,-98.7842,0.0294529,0.226263,0,1.06648
1023.59,37.2599,-0.0192698,0.0982544,0,0.0527959
1142.67,-1.33134,0.000248746,0.205681,0,0.27637
1057.91,22.7369,-0.00361438,0.138966,0,0.101524
1193.06,-34.2615,0.0136342,0.228518,0,0.410569
1251.53,-29.1425,0.00925703,0.244017,0,0.589838
1223.77,-32.2243,0.0116527,0.238249,0,0.499411
290.5,87.5444,-0.0123036,-0.374328,0,1.00713
311.047,42.8922,-0.00986042,-0.38022,0,0.993687
451.134,94.0423,-0.0228133,-0.384351,0,0.772382
494.038,85.8441,-0.0234739,-0.379223,0,0.702362
536.337,90.5193,-0.0276327,-0.364164,0,0.601744
365.466,31.1286,-0.00330122,-0.389611,0,0.915506
763.532,45.9552,-0.0306427,-0.204806,0,0.163575
805.966,34.1117,-0.0174158,-0.156876,0,0.0956835
